accession_code,ProstT5_128_dim_0,ProstT5_128_dim_1,ProstT5_128_dim_2,ProstT5_128_dim_3,ProstT5_128_dim_4,ProstT5_128_dim_5,ProstT5_128_dim_6,ProstT5_128_dim_7,ProstT5_128_dim_8,ProstT5_128_dim_9,ProstT5_128_dim_10,ProstT5_128_dim_11,ProstT5_128_dim_12,ProstT5_128_dim_13,ProstT5_128_dim_14,ProstT5_128_dim_15,ProstT5_128_dim_16,ProstT5_128_dim_17,ProstT5_128_dim_18,ProstT5_128_dim_19,ProstT5_128_dim_20,ProstT5_128_dim_21,ProstT5_128_dim_22,ProstT5_128_dim_23,ProstT5_128_dim_24,ProstT5_128_dim_25,ProstT5_128_dim_26,ProstT5_128_dim_27,ProstT5_128_dim_28,ProstT5_128_dim_29,ProstT5_128_dim_30,ProstT5_128_dim_31,ProstT5_128_dim_32,ProstT5_128_dim_33,ProstT5_128_dim_34,ProstT5_128_dim_35,ProstT5_128_dim_36,ProstT5_128_dim_37,ProstT5_128_dim_38,ProstT5_128_dim_39,ProstT5_128_dim_40,ProstT5_128_dim_41,ProstT5_128_dim_42,ProstT5_128_dim_43,ProstT5_128_dim_44,ProstT5_128_dim_45,ProstT5_128_dim_46,ProstT5_128_dim_47,ProstT5_128_dim_48,ProstT5_128_dim_49,ProstT5_128_dim_50,ProstT5_128_dim_51,ProstT5_128_dim_52,ProstT5_128_dim_53,ProstT5_128_dim_54,ProstT5_128_dim_55,ProstT5_128_dim_56,ProstT5_128_dim_57,ProstT5_128_dim_58,ProstT5_128_dim_59,ProstT5_128_dim_60,ProstT5_128_dim_61,ProstT5_128_dim_62,ProstT5_128_dim_63,ProstT5_128_dim_64,ProstT5_128_dim_65,ProstT5_128_dim_66,ProstT5_128_dim_67,ProstT5_128_dim_68,ProstT5_128_dim_69,ProstT5_128_dim_70,ProstT5_128_dim_71,ProstT5_128_dim_72,ProstT5_128_dim_73,ProstT5_128_dim_74,ProstT5_128_dim_75,ProstT5_128_dim_76,ProstT5_128_dim_77,ProstT5_128_dim_78,ProstT5_128_dim_79,ProstT5_128_dim_80,ProstT5_128_dim_81,ProstT5_128_dim_82,ProstT5_128_dim_83,ProstT5_128_dim_84,ProstT5_128_dim_85,ProstT5_128_dim_86,ProstT5_128_dim_87,ProstT5_128_dim_88,ProstT5_128_dim_89,ProstT5_128_dim_90,ProstT5_128_dim_91,ProstT5_128_dim_92,ProstT5_128_dim_93,ProstT5_128_dim_94,ProstT5_128_dim_95,ProstT5_128_dim_96,ProstT5_128_dim_97,ProstT5_128_dim_98,ProstT5_128_dim_99,ProstT5_128_dim_100,ProstT5_128_dim_101,ProstT5_128_dim_102,ProstT5_128_dim_103,ProstT5_128_dim_104,ProstT5_128_dim_105,ProstT5_128_dim_106,ProstT5_128_dim_107,ProstT5_128_dim_108,ProstT5_128_dim_109,ProstT5_128_dim_110,ProstT5_128_dim_111,ProstT5_128_dim_112,ProstT5_128_dim_113,ProstT5_128_dim_114,ProstT5_128_dim_115,ProstT5_128_dim_116,ProstT5_128_dim_117,ProstT5_128_dim_118,ProstT5_128_dim_119,ProstT5_128_dim_120,ProstT5_128_dim_121,ProstT5_128_dim_122,ProstT5_128_dim_123,ProstT5_128_dim_124,ProstT5_128_dim_125,ProstT5_128_dim_126,ProstT5_128_dim_127
O70361,-0.21144377,0.053915367,-0.0057421587,0.09514816,-0.02102045,0.009434223,-0.054596033,-0.0018225899,0.021811323,-0.019842397,0.02525631,-0.009334199,0.013430931,-0.08393973,0.13207585,-0.054169398,0.0771077,-0.052696936,0.006078196,-0.0030440874,-0.004918298,0.011758508,-0.0032510916,0.013306232,-0.052194797,-0.0072843228,0.038701884,0.07787362,0.06762567,0.02670421,-0.020693125,0.046175607,-0.019363299,0.037447974,-0.019065894,0.00822185,-0.07978304,-0.009467032,0.0669059,-0.055666044,0.08927754,0.06803857,-0.041781332,0.060647428,-0.19417202,-0.04102707,0.016468713,-0.024578165,0.0044384524,0.012336267,-0.12387192,0.029588846,0.11617422,-0.0143383555,0.0027485266,-0.104272336,-0.029587451,-0.058535233,-0.0102187395,0.08554658,-0.110672794,-0.07404776,0.029455002,-0.030547913,0.014261086,0.018312458,0.017794337,-0.0122457445,-0.04863933,0.09800103,0.026545204,0.03964848,0.0850196,0.08706227,-0.012278851,0.04118617,-0.14602491,-0.14258929,0.030696368,0.02136787,0.0657413,0.004487302,0.03704964,-0.0038143848,0.060009643,-0.010337483,0.011662403,-0.032472394,0.10643404,0.060368687,-0.0060863923,-0.0335114,0.026488045,0.06796247,0.08574286,-0.09398852,0.058116946,-0.009904523,0.015178966,0.07119457,0.07127023,0.0014829934,-0.04633659,-0.11969964,0.03124668,-0.016297037,0.028461419,-0.025779221,0.022930663,0.061323244,-0.10436506,-0.04014716,-0.024753334,0.002646692,-0.08253128,-0.0473841,-0.021074604,-0.009262448,0.0016292743,-0.051246397,0.09889028,-0.044302553,0.039598368,0.08921725,-0.041813523,0.030603992,-0.026817935,-0.09746303
Q04120,0.04425341,0.004709447,-0.0022285841,-0.0484826,-0.102285236,0.05751856,0.02720291,-0.07644442,-0.07503626,-0.13367066,-0.007937565,-0.008029364,0.015172273,0.08302939,-0.10145086,0.11407052,-0.06816587,-0.06767232,0.029463727,-0.04272733,0.118632406,9.480491e-05,0.07851859,-0.045092266,0.1285661,0.052341197,0.017005354,-0.22820643,0.025477031,0.018467613,-0.11470428,0.078592055,-0.03612823,0.07874696,-0.06644666,-0.21655877,0.06290723,-0.05702474,0.015634669,0.063993126,0.012436554,0.048044413,0.06956044,-0.34133637,0.0053983442,-0.27201307,0.20128977,-0.006028779,-0.10555053,-0.07275799,0.08133264,0.10080303,0.002095379,-0.0073132217,-0.12326839,0.06233347,-0.06684339,0.06998724,-0.045979273,-0.13522276,0.064924985,0.069228716,0.029133331,0.057549644,-0.028179107,-0.026663324,-0.09046277,-0.13602892,0.06377546,-0.02801916,0.14826886,0.10024663,0.040807687,0.06581189,-0.025782205,-0.02370334,0.011991372,0.07119158,0.18958066,-0.12791443,-0.011546568,-0.13760442,-0.08682166,-0.021355633,-0.08451862,0.06908987,0.07111925,-0.12631673,-0.022329755,-0.04892703,0.09289875,-0.091052026,-0.0099695455,-0.15552108,0.09900759,0.07230254,-0.051186424,-0.058855385,0.091928825,0.05360879,0.19422546,0.034515653,0.065492526,0.15842406,0.059109062,0.019421883,0.051201105,0.073141135,-0.24932283,0.06641121,-0.004462704,0.029054962,0.027002316,-0.08478346,-0.0388274,0.031839,0.03059566,0.07205236,-0.040693343,0.023164658,-0.1211609,0.004573684,-0.24171562,-0.01668108,0.019207936,0.04703031,0.011086728,-0.27032784
O00214,0.061540276,-0.09964966,-0.018675324,-0.15167783,0.05271236,0.14322907,0.0068412554,0.012122743,0.08881823,0.08038829,-0.08201364,0.026597328,0.29349387,0.008084748,-0.22072922,0.021242218,-0.08694163,-0.099786445,-0.023386799,-0.10765593,0.1375107,0.0031057075,0.0077249454,0.08820812,0.06031943,0.06300691,-0.07013571,-0.03500747,-0.18188788,0.05096975,0.10841794,-0.035914324,0.032927055,0.13755399,-0.06246594,-0.2238291,0.03203884,-0.113890514,0.019311918,-0.023250625,0.22330254,0.13689144,0.04035685,-0.23659486,-0.03281922,-0.17807232,0.1251457,-0.04177117,0.022856362,0.08994489,0.047083337,-0.036273703,-0.059144136,-0.053797,-0.05887202,-0.115366116,-0.0026609767,1.4762394e-05,-0.018733729,-0.00015594438,0.07421418,-0.19619733,0.0005578939,0.0017251577,0.1291166,0.021474821,-0.08668893,-0.1499615,0.06423753,0.072614685,-0.04275022,-0.042977974,-0.01377818,0.060199767,-0.0091833435,-0.0034165904,-0.03284255,-0.046308573,0.11015115,-0.102948554,0.056359142,0.025568433,-0.039390005,0.05079987,-0.019107874,0.06789588,0.11346964,-0.05641445,-0.07151501,0.044304945,0.017754067,0.0016501583,0.103353254,-0.037194755,0.15484944,0.006420655,0.11475877,-0.06040487,-0.067186505,0.09052469,0.1057221,0.06425707,0.008138291,0.025054295,0.046667527,0.03963454,0.01938971,-0.07043208,-0.20732304,-0.10768215,0.017542403,0.1936471,-0.17627692,-0.08960997,0.03527473,0.0018014815,0.011954032,0.12265413,-0.044349857,0.057155732,0.04066147,0.049994737,-0.08627808,-0.0033217221,0.11294615,-0.04539204,0.10117775,-0.18897553
P00375,0.13057064,-0.06355304,0.00022253767,-0.10906786,0.04259762,0.08159544,0.04271268,-0.012196124,-0.1539321,0.011243794,0.02836823,0.0067205057,0.15695287,0.09326574,-0.21192491,-0.0023505501,-0.13189197,-0.03230461,-0.038622055,-0.0686645,-0.074605376,0.099513814,-0.00025316607,-0.013997626,0.008266177,-0.0047492115,-0.17913724,-0.11125052,-0.009540483,0.091408774,0.026710209,-0.0281583,-0.0052112676,0.0666055,-0.058877077,-0.2767114,0.08376683,-0.010386739,0.0872429,0.10175574,-0.040948242,0.039268695,0.051879767,-0.40252078,0.018046845,-0.24231948,0.12759984,-0.15467581,-0.042220026,-0.11410282,0.11860904,0.112728454,-0.091919675,-0.0019736588,0.060396507,-0.014240308,0.012088621,0.066487126,-0.010654312,-0.18237193,0.10932525,0.11832896,-0.03728972,-0.02920686,-0.040035862,0.13094392,0.09768462,-0.030961577,0.047184914,0.042249393,-0.059663754,-0.112686895,0.035378844,0.028388124,-0.081514835,0.087728,0.064111345,0.053148996,0.06286229,-0.12448021,-0.13233769,0.09935177,-0.039214343,0.06279961,-0.14691977,-0.10940272,-0.00082568265,-0.0037563518,-0.07387914,-0.008133013,0.06905694,-0.09336284,0.0072296113,-0.009167682,0.06066284,-0.009768155,0.024898265,0.20595424,-0.06404077,-0.03583414,0.12138648,0.08834255,-0.04907368,0.07631346,0.102957055,-0.072234996,-0.0983335,-0.042147588,-0.15173437,0.004635494,0.08944673,-0.020597335,-0.03768362,-0.17883435,0.06566304,0.13017975,0.09055802,0.017984428,-0.0053739687,0.06568106,0.013454598,-0.10203303,-0.08252519,-0.095413245,0.12544894,-0.10503843,0.023793643,-0.26506412
Q9UQE7,0.0386142,0.118548155,0.04147197,0.17556947,0.057859004,-0.03210199,-0.12139428,0.014574697,0.15795137,-0.21197335,-0.16312464,-0.020800538,-0.041263785,-0.12579085,-0.1540861,-0.019600082,0.18019548,0.0034198426,0.048614804,0.07522887,0.1055029,0.12034401,-0.13828139,-0.03285799,-0.12391195,-0.04212269,0.0057539586,0.18236925,-0.03506871,-0.2778292,-0.14022113,0.03473275,-0.122533545,0.2898254,-0.14575098,-0.05855672,0.09388852,0.026776437,-0.016628776,-0.15360683,0.029324599,-0.23727125,0.2650293,0.28627902,0.18039303,0.20769782,0.008435333,0.03266965,-0.042647034,0.043871768,0.14058998,0.007125983,0.03498628,0.050188668,-0.031165373,0.14626484,0.11312589,0.055578034,-0.14036883,-0.09143935,-0.01206121,-0.058619924,-0.036047637,0.14863396,-0.097887404,-0.099608876,-0.0108618885,-0.04744081,0.1358283,-0.2281236,0.08850393,-0.0016158568,-0.08767991,-0.02036111,-0.08204259,-0.0032368675,0.20639181,0.20318519,-0.01926409,-0.098091304,0.05426944,-0.11155014,-0.17833142,0.04811522,0.037117038,-0.12069247,0.06975489,0.02490843,-0.009158872,0.025888134,0.05888421,-0.14157908,0.06869747,-0.12317783,-0.105905816,0.089609124,0.0016252857,-0.09300457,-0.005134127,-0.013969265,0.1878005,-0.3454546,-0.24835932,-0.24457952,-0.0137902275,0.09216714,-0.1224541,0.011541989,0.16346322,0.026447732,-0.06353268,0.011637814,-0.034207843,0.07377438,-0.06538565,-0.0405986,0.032208122,0.024718605,-0.052023187,0.085558705,-0.032526124,-0.29672477,-0.046043836,-0.17123723,-0.08061345,0.04913296,-0.0054282458,-0.1965113
O94788,0.114886455,-0.03480734,0.09979509,0.019587293,-0.040458545,0.051830053,0.047341056,-0.07569135,-0.03722462,-0.045711048,0.034234624,-0.04613459,0.024437288,0.07158908,-0.2126685,0.039541468,0.045685966,-0.029144632,0.036224462,-0.020287098,0.052332602,-0.036699925,0.024269527,-0.0066250935,0.051629268,0.028790586,0.17490165,-0.23012266,0.03132975,0.10950026,-0.02812677,-0.024330795,0.068221554,0.07596527,0.074351214,0.07379155,0.013283618,0.0054611564,-0.039130393,-0.06947462,0.044085238,-0.020924985,0.13392611,-0.4656849,0.16700424,-0.14609084,0.29660657,0.04668495,-0.051402718,0.073188156,-0.044506006,-0.03379108,-0.02551229,-0.005528614,-0.13056456,-0.048169672,-0.018209403,-0.06459716,-0.031238858,-0.032532834,-0.02847172,-0.07357755,0.031205557,0.02163462,0.03454779,-0.011608025,0.01905848,-0.055728346,-0.03239369,0.04529358,-0.16146742,0.12857348,-0.03729088,-0.038983107,0.052963726,-0.0029178075,0.17348228,0.03469145,0.07134734,0.07741285,0.033519138,-0.06284536,-0.07217624,0.07892617,-0.046132036,-0.10702981,-0.034604393,-0.031412035,0.014229,-0.047554694,-0.0014302675,-0.12967856,-0.033549905,-0.07469634,0.15283665,0.052863214,0.022676827,0.005363251,-0.024183773,0.007726729,0.040604044,-0.047871873,-0.065482125,0.19268262,0.10408712,0.056081835,-0.04738456,0.04367606,-0.2143243,-0.017883232,-0.11592092,0.05584059,-0.14966956,-0.1574224,-0.082425036,0.0013209227,0.03466717,0.16055323,0.060828015,-0.005560799,-0.06819917,0.11489083,0.00076114014,0.0077351704,0.04567561,-0.1033397,-0.0126619395,-0.030963764
P11103,-0.060277313,0.12964123,-0.10511844,-0.012656048,-0.00053919945,0.034754552,-0.03010806,0.02546025,-0.03400154,0.039411757,-0.058654778,-0.008280978,0.043801937,0.013700429,0.031024422,-0.06584661,-0.0031768382,-0.003349252,-0.0066931373,0.004754819,0.055541914,-0.012869641,0.00203864,-0.0343987,-0.026137987,0.051539276,0.034864195,-0.030107398,-0.012718663,-0.070884734,0.01822109,0.009260912,-0.010855588,0.10664113,-0.11420085,-0.12541854,0.05545686,0.021944713,-0.01207748,-0.07122861,0.05466125,-0.0039629713,-0.04959776,-0.15171045,-0.041761428,-0.027783759,0.06294503,0.005238168,-0.013253987,-0.09149631,-0.021631563,0.011929356,0.118677735,0.01790654,-0.0010501072,-0.11492233,-0.055364113,0.050583307,0.0020827465,-0.012104129,-0.056599706,-0.08586423,-0.015171787,0.004469024,-0.006732082,0.040301863,0.07932068,-0.044792183,0.057385672,0.17561135,-0.035941415,-0.060987636,0.012519755,0.03450811,-0.054289747,0.059278797,-0.16764708,-0.08974843,-0.0075544864,-0.007757256,0.041121736,-0.028971527,0.07828502,-0.042601276,0.084445655,-0.06032773,0.039928816,-0.048945226,0.028309315,0.086817145,-0.0638247,0.10398139,0.019702602,0.10655473,0.078209616,-0.0054363245,-0.06964091,0.08195375,-0.014227224,0.023268897,0.0863384,-0.013961487,-0.01362903,-0.06403292,-0.010070145,-0.06889859,-0.048349142,-0.06228787,-0.031385288,0.058711622,-0.092126854,-0.015236117,0.0321608,-0.040311217,0.0007436555,-0.11749884,0.0315495,-0.0011324529,-0.097103834,0.019582212,0.03150777,0.006184349,0.019755512,-0.03935651,-0.023287443,-0.036895268,-0.0738999,-0.24655496
Q6UWE0,-0.2264776,0.0486456,0.015550613,0.09063153,-0.10193367,0.024932254,-0.0044866614,0.09735729,0.14920552,-0.05375848,-0.123860255,-0.007977549,-0.13708672,-0.13644406,-0.008506369,-0.015134055,0.13174433,0.019936591,-0.13635705,-0.050001346,0.081656724,0.104867294,-0.0032542003,-0.06313761,-0.11811058,-0.027470432,0.049600013,-0.02686876,0.019489495,-0.10962543,-0.11647791,0.028552152,0.0124675,0.22102967,-0.021045523,0.014655553,-0.026019072,-0.021236572,-0.023086099,-0.18819192,-0.13399383,-0.10251337,0.14690739,-0.037146226,0.091620415,0.0478547,-0.06701302,0.009345084,0.008072358,0.11830342,0.006850969,0.02256272,-0.097953856,-0.042961262,0.0960926,0.00670838,0.010136357,-0.04495061,-0.061399568,-0.038426403,0.10944126,-0.058115527,3.3294782e-05,0.037975963,-0.10004878,-0.04107123,0.060149364,-0.08426831,-0.019358598,-0.14176472,0.0070197107,0.049899712,0.016326912,-0.06139254,-0.12586714,-0.0016463324,0.12704311,-0.05563863,0.11871278,0.06175775,0.08181629,-0.09488006,-0.08558555,0.044173874,0.016202178,-0.05638534,-0.061975718,-0.056146257,-0.018510334,0.15521841,0.012134178,0.08737327,-0.017961951,-0.021629553,-0.18928823,0.042734656,0.039146632,0.0051391236,-0.07618748,0.05794641,0.19816656,-0.08607885,-0.047009505,-0.073164545,-0.07858486,0.017898835,-0.10030845,-0.015302032,0.33413282,-0.045662187,-0.12611791,0.027124569,-0.057965674,0.17925808,-0.053006724,-0.01822875,0.00289559,0.029663002,-0.04108441,-0.022268316,0.039016254,-0.15906206,-0.05045124,-0.13135958,-0.028208226,0.08757365,0.009690752,-0.08712871
P15260,-0.23937331,0.084566146,0.020783257,-0.044749986,0.018174805,0.14029813,0.10418317,0.0007920624,0.062407035,-0.022837486,0.027150366,-0.003648743,-0.015783954,-0.0075466335,0.20392211,0.068166636,0.07137844,0.007900093,0.07684685,-0.10317081,-0.15407771,0.07880315,0.004920004,0.004949754,-0.0019437782,0.012425348,0.10367373,0.29763427,0.045866884,0.006978789,0.0014036205,0.00817476,0.020926546,-0.014622539,-0.012968864,0.057543337,-0.13354701,-0.019816292,0.023426155,-0.089353845,0.03970182,0.058396593,0.018789887,0.111782014,-0.1290938,-0.14721742,0.026999313,-0.10081652,0.0296823,0.0628292,-0.047902938,0.021777488,0.006318003,-0.07114876,-0.034952454,-0.017394198,0.03417205,-0.06843056,-0.10549936,0.10155679,-0.13038492,-0.019027054,0.08433431,0.10843043,0.07823896,0.021658717,0.08450795,-0.1164338,-0.1488594,0.05033403,-0.030553743,0.030588022,0.0061380453,0.027828287,0.02384226,0.006924778,-0.014718635,-0.07859069,0.019053109,-0.19023478,0.17174698,-0.11718698,0.01877832,-0.05427945,0.19707927,-0.074391246,-0.03969705,-0.010481,0.1594814,0.0614108,0.014109718,0.09897632,0.10781164,-0.0473534,0.09608329,-0.0431721,0.060273938,0.057482716,-0.03058321,-0.12052829,0.16022584,0.0007922929,-0.12950373,-0.17706841,0.07425321,-0.029069236,0.011542922,0.022530321,0.30988753,-0.012169033,-0.14568453,0.12626576,0.034821678,-0.11676194,-0.03468038,-0.042888872,-0.006191712,0.07609067,-0.019689206,0.010056343,0.1488351,-0.045563098,0.10915829,0.059856877,-0.080645695,-0.0074556707,0.090158924,0.017824631
A0A1D8PFS4,0.22861123,0.03879109,-0.0054299347,0.12565212,-0.06376353,0.17961723,0.023024313,-0.046358738,-0.08941036,-0.065650046,-0.024106352,-0.036479,0.027308699,0.01134162,-0.1806426,0.1324186,0.033680826,0.00076028705,0.078776315,-0.06689842,-0.02921881,-0.049293157,-0.049615845,-0.030050147,-0.0066807214,-0.030569773,-0.053460028,-0.100736365,0.08983953,0.05444671,-0.016916445,-0.023326617,-0.043098323,0.21296804,-0.046320688,-0.077179015,0.09254236,-0.011729812,0.050568547,-0.033797283,0.064870186,-0.11758079,-0.025239881,-0.1537186,0.14934917,-0.058554076,0.20632257,-0.10298312,0.04287234,-0.039906133,0.017322466,0.07320045,-0.008685123,-0.06342954,0.012071475,0.034571584,0.028220039,0.0036317976,-0.023626823,-0.1440784,-0.0021827407,0.026702031,0.052188247,0.020245299,0.036011927,0.039380748,-0.060400516,0.00089854375,0.008604874,0.062456824,-0.13471761,0.03546711,-0.029201284,0.022226866,0.024005713,-0.055933718,0.07890095,0.06655973,0.11947048,-0.0016562268,-0.0030955998,0.009095501,0.025854718,0.016998641,-0.095287055,-0.015052568,-0.011466364,-0.14339228,0.05207795,0.0942333,0.09831048,-0.0009548366,-0.054888703,-0.009486701,0.06465283,-0.00068542175,-0.008651021,0.08069132,0.06084935,-0.031665824,0.20192732,0.028903991,-0.024433933,0.07534917,0.045856334,-0.04571741,-0.08149073,0.012028025,-0.28942704,-0.019477434,-0.008309215,-0.040364698,0.0031001307,-0.20643544,-0.08911815,0.04828912,-0.14921266,0.0823292,-0.05268307,0.08844307,-0.2071809,0.033302315,0.029280268,-0.096943766,-0.017794743,-0.0075617167,-0.05401897,-0.22196323
O35244,0.027760807,0.055131078,-0.022719014,-0.11595833,-0.07012935,0.082022175,0.018756155,-0.12417837,-0.12703727,-0.20413528,0.07383636,-0.055929907,0.06356158,0.07190128,-0.039678283,0.16533002,-0.16583477,-0.048402727,-0.022982908,0.026763918,0.18981661,-0.03959981,0.030406568,-0.11292201,0.12696126,0.0045487694,0.08079004,-0.16020928,-0.03320212,0.020979598,-0.090365864,0.047011238,-0.0397453,0.028905714,-0.096904874,-0.22522843,0.10370115,-0.07591738,0.0022618414,0.06708274,0.036728136,0.062839955,-0.006286375,-0.3226023,-0.02947492,-0.27280176,0.16023636,-0.05833777,-0.08016172,-0.03453949,0.013636623,0.09036669,0.04220672,0.039968617,-0.09757308,0.033725765,-0.07656592,0.019920323,-0.051118303,-0.09361195,0.031206459,0.029885754,0.022240803,0.018350657,-0.020497117,-0.049727403,-0.030842155,-0.111644566,0.090827204,0.027002763,0.05684159,0.091601215,0.04519608,0.10076189,-0.079227865,0.051071044,-0.019292254,0.12385361,0.1330917,-0.14813468,0.020901624,-0.08761826,-0.06873379,-0.0142585505,-0.055477023,0.037668273,0.066542275,-0.1359438,-0.038455784,-0.013626054,0.049602687,-0.06011962,-0.032882586,-0.08656719,0.062182475,0.100194514,-0.013785854,-0.014941867,0.09260542,0.051530708,0.13063467,0.018154118,0.0648952,0.08637985,0.041666415,0.020008152,0.065815896,0.085990995,-0.27391842,0.007793989,-0.04535358,-0.001010403,0.05419844,-0.12867525,-0.010960639,-0.012439067,0.0398466,0.042372666,-0.031801328,0.043678306,-0.18471387,-0.05856546,-0.19571258,-0.035818856,0.00026965514,0.06585558,-0.040022485,-0.27982998
P61866,0.09277986,0.012665765,-0.13139442,-0.054043394,-0.097599186,0.0054355413,-0.02879614,0.029419526,-0.013514992,-0.06683499,0.0072864145,-0.106390506,0.102404416,0.10931224,-0.1273222,0.12244424,-0.12950005,0.04777075,-0.11103019,-0.14643815,0.11492838,-0.016659502,0.06383029,0.01924769,0.20226602,-0.00025904272,0.053589486,-0.17651471,-0.050151065,-0.0048806397,-0.033535108,-0.014226523,-0.10180132,-0.073737904,-0.11526868,-0.0674699,0.073519886,-0.05605977,-0.059285536,-0.00018834695,0.027136516,0.07654615,0.025097556,-0.3033563,0.3347866,0.1083999,0.18192829,0.10668082,0.068628155,-0.24316703,-0.009409208,0.12687539,0.22978328,0.040855512,-0.12417916,-0.044996195,-0.03663545,0.09926856,0.032899484,0.08511436,0.025568213,-0.23701957,0.007869873,0.061242368,-0.010893475,-0.07206865,-0.06531688,0.010025121,-0.030012175,0.062852114,0.08751091,-0.09983153,-0.020767428,-0.16006854,0.011649303,0.020425357,-0.20490034,-0.080411315,-0.059070315,-0.08156046,0.090557516,-0.22033238,0.1022072,-0.09279571,0.007964607,0.056757435,0.12235118,-0.2602295,-0.033540525,-0.010822795,0.14455506,0.13980614,0.064484015,-0.014132809,0.038387652,0.108891174,-0.2816901,0.01613184,0.14421222,0.030077474,-0.0037123635,0.065925956,0.12101309,-0.18417288,0.04633372,0.06242519,-0.008555954,-0.05060434,-0.26756933,-0.057417043,0.17420563,-0.0013652071,0.025580447,-0.0090782195,0.14336458,0.11037369,-0.0284971,0.0806293,-0.032104507,-0.011557566,-0.17808433,0.00026683696,-0.11326069,-0.07617767,0.039689053,-0.043637283,0.062299963,-0.2306587
O94953,-0.061426632,0.15101452,0.050502952,0.03440768,0.020080294,0.14693706,-0.036350463,0.079463385,-0.02135878,0.14395815,0.07454033,0.14004637,-0.037225958,0.07152389,0.046466876,-0.036211837,0.18457046,-0.07032575,0.09604294,0.07825716,-0.114148796,0.099473655,0.037430342,-0.023038378,-0.134978,0.024704926,0.021104429,0.004064698,0.15260497,0.07353304,0.073257126,-0.022631582,-0.049942702,0.21221568,0.0393529,-0.15412854,-0.11352193,-0.02326947,-0.024337815,0.0066503882,0.13672265,0.038683042,-0.05062123,-0.18651006,-0.027467577,0.0021798462,0.1333687,0.07653066,-0.0017646104,-0.1610018,-0.13967209,0.041831806,0.07295692,-0.055608463,0.0121997185,0.021685403,-0.06817658,0.08793071,-0.09538628,-0.047981784,-0.034941316,-0.053513303,0.20585898,-0.08966923,0.09298853,0.080693126,0.21640715,-0.14882278,-0.04239483,0.20292698,-0.045417305,0.06603558,0.043923482,-0.024790987,-0.04641394,-0.034408536,-0.028820952,-0.034425635,0.19037685,0.016279403,0.10879596,-0.07968362,0.045431446,-0.092429206,0.16801733,0.028522342,0.0318712,-0.06461842,0.14449129,0.020825194,-0.04470642,0.06639476,0.011321193,0.014879335,0.101321265,-0.025927957,-0.03806989,-0.020187479,0.06492657,-0.032264777,0.13626982,0.01503421,-0.09673576,-0.07986701,0.12020178,-0.09596055,-0.06469859,0.004587222,0.19151555,-0.043870155,-0.04906989,-0.05610596,-0.07482977,-0.18511009,-0.18328327,-0.041346923,-0.061572,-0.059677802,0.061737135,-0.0649788,0.10207257,0.026958851,0.054554738,0.04446081,-0.06341854,-0.17350435,0.06396818,-0.17976554
P13010,0.0068267267,0.026444757,-0.0069907643,-0.10746588,0.03819081,0.017004423,-0.027462136,-0.14033881,-0.07457842,-0.13485643,-0.058834724,-0.073377065,0.046174303,0.13107003,-0.061313756,0.07931408,-0.0747257,-0.008857477,-0.03365087,0.041091345,-0.07905263,0.13439889,-0.040709406,-0.060143378,0.0936874,-0.03196637,0.06570425,0.012105916,0.053143628,0.043515265,0.00324444,0.005417873,-0.14348695,0.07370991,-0.078934595,-0.08767079,0.06812944,-0.047748193,0.043250278,-0.08822089,-0.0067553,-0.049032826,-0.064140216,-0.03710282,-0.051034585,-0.11543484,0.025100276,-0.047359955,0.041593242,-0.013202624,0.023438696,0.049076624,0.13720179,0.04896663,-0.061414294,-0.069605276,0.059831265,0.0018047234,-0.13661654,-0.0981047,-0.086246505,0.019902654,-0.019567719,0.082869425,0.06921589,0.04357048,0.006092785,0.03282117,0.032859523,0.10897827,-0.027878206,-0.0764048,-0.042367846,-0.07403486,0.051967166,0.052153073,-0.099910915,0.0487631,0.0676086,-0.05828359,-0.04256044,0.101036094,0.089389935,-0.09273467,0.029710472,-0.03411218,-0.023934972,-0.096403934,0.113905296,0.024595141,0.10540715,-0.06486293,0.085059404,-0.09696299,0.14605403,0.004063024,0.09791605,0.07114342,-0.05461464,-0.055558227,0.06830129,0.15293325,-0.065558486,-0.16388327,0.08818129,-0.0953475,-0.04176021,-0.038216654,-0.08327174,0.0365689,0.040186398,0.001828447,0.1605312,-0.19877292,-0.023206074,0.046912454,0.080702454,0.008133657,-0.026067208,0.066785984,-0.055040672,-0.08166853,0.092196554,-0.025265425,0.08288051,-0.022162514,-0.056337103,-0.2848086
